id,Index,Field,SampleDate,SOM,geometry,x,y,total_clay,BSI,CEC,EVI,mrvbf,NDVI,SAVI,slope,SBI,tpi,tri,twi
348,531,082,9/19/2022,4.2,POINT (499863.787189473 4481513.59063981),499863.7872,4481513.591,2.631474733,0.182519868,0.834424317,2.569278717,-0.000425459,0.495049506,0.74250859,0.007065155,2201,-0.02669291,0.010784335,9.453354836
349,532,082,9/19/2022,4.8,POINT (499763.240180999 4481513.68558406),499763.2402,4481513.686,4.386668205,0.176206544,0.83249867,2.456537485,-0.000808894,0.483170092,0.724690616,0.007863518,2247.333252,0.011537999,0.00995883,9.320991516
350,533,082,9/19/2022,4.4,POINT (499662.693174936 4481513.78058224),499662.6932,4481513.781,4.03800106,0.186614007,0.839753807,2.657217026,0.002225675,0.485235155,0.727786362,0.006698573,2116,0.117604353,0.008667448,9.786892891
351,534,082,9/19/2022,4.4,POINT (499562.146171213 4481513.87553453),499562.1462,4481513.876,3.262826443,0.198496863,0.840447366,2.69272542,-0.000683916,0.517385244,0.776010454,0.00369102,2071,-0.03658564,0.005650775,10.54190159
352,535,083,9/19/2022,3.4,POINT (499863.711917907 4481611.69460632),499863.7119,4481611.695,3.732565403,0.19427906,0.903415978,2.796808243,-0.001446192,0.524644017,0.786894202,0.00632866,1989.666626,-0.027584864,0.011860889,9.927363396
353,536,083,9/19/2022,4,POINT (499763.164932513 4481611.78955167),499763.1649,4481611.79,4.934086323,0.195894763,0.91299957,2.940533161,-0.001044215,0.539303303,0.808881164,0.007420929,1899,0.038912285,0.009889752,9.469251633
354,537,083,9/19/2022,4.7,POINT (499662.617873304 4481611.88445117),499662.6179,4481611.884,3.698279619,0.189185008,0.912171185,3.032637119,-0.001003813,0.5451895,0.817709744,0.003978858,1873.333374,-0.019272219,0.007156827,9.65647316
355,538,083,9/19/2022,4.2,POINT (499562.070892664 4481611.97940464),499562.0709,4481611.979,3.91574955,0.204902038,0.910248339,2.896620274,4.57360802101903e-05,0.538234234,0.807276785,0.004738738,1758,-0.006445318,0.007498253,10.23016357
356,539,084,9/19/2022,2.8,POINT (499861.582489345 4481714.62273768),499861.5825,4481714.623,4.564464569,0.176745638,0.904833615,1.376811504,0.005395702,0.301705539,0.452513963,0.010435665,2218.666748,0.058608476,0.013423422,8.864906311
357,540,084,9/19/2022,3.6,POINT (499761.035515748 4481714.71771176),499761.0355,4481714.718,3.927944422,0.191897511,0.916183889,2.211904287,0.005366577,0.397706687,0.596500039,0.009633579,1992.666626,0.092403866,0.012398663,8.949164391
358,541,084,9/19/2022,4,POINT (499660.488468337 4481714.81264003),499660.4885,4481714.813,4.565389633,0.219042689,0.899412334,2.395858526,0.002593572,0.409633607,0.614387155,0.009460913,1535,-0.035274535,0.011853501,10.40835667
359,542,084,9/19/2022,3.7,POINT (499559.941499495 4481714.90762231),499559.9415,4481714.908,4.008519173,0.196353808,0.901272953,2.955117702,0.007160779,0.491151273,0.736656845,0.010431535,1914,0.134351432,0.01235971,10.0546093
360,543,085,9/19/2022,4.3,POINT (499858.816352885 4481815.2122127),499858.8164,4481815.212,3.065722466,0.181345478,0.814500928,2.678402424,-0.003823972,0.558886528,0.83826071,0.009369568,2225.333252,-0.050157353,0.013128776,8.971709251
361,544,085,9/19/2022,5.1,POINT (499758.269359716 4481815.30722406),499758.2694,4481815.307,2.388103962,0.186286598,0.805731118,2.836039066,-0.000734298,0.604992211,0.907417536,0.006498187,2272.333252,-0.020735981,0.009335647,10.09377289
362,545,085,9/19/2022,3.7,POINT (499657.722292739 4481815.40218966),499657.7223,4481815.402,1.723571181,0.165836632,0.796396077,2.946442366,-0.008658762,0.596003771,0.893935859,0.00977147,2364,-0.123469837,0.010728288,10.54755974
363,546,085,9/19/2022,3.5,POINT (499557.175304316 4481815.49710949),499557.1753,4481815.497,3.829324961,0.166629747,0.790573418,2.604118347,-0.006929914,0.546458721,0.819621563,0.009374819,2418,-0.070013039,0.010840893,10.2372551
364,547,086,9/19/2022,3.2,POINT (499860.34389894 4481916.76572714),499860.3439,4481916.766,3.034335852,0.16345118,0.917089462,2.893733025,0.002015968,0.555633068,0.833376944,0.007963883,2261.666748,0.082497701,0.014837125,8.836457253
365,548,086,9/19/2022,4.2,POINT (499759.796822954 4481916.86071807),499759.7968,4481916.861,3.028547287,0.191957071,0.913245082,2.862464905,-0.004414731,0.526774108,0.790087998,0.006046323,1885.666626,-0.110504434,0.011293562,9.261269569
366,549,086,9/19/2022,3.2,POINT (499659.249825595 4481916.95566327),499659.2498,4481916.956,1.316022038,0.184207633,0.904722154,2.511557341,-0.005245334,0.543932319,0.815828085,0.013001744,2174.666748,0.013892746,0.017014999,8.882411957
367,550,086,9/19/2022,4.4,POINT (499558.70283058 4481917.05066257),499558.7028,4481917.051,5.223354816,0.198674053,0.907971203,2.985157728,-0.007159106,0.561213791,0.841747344,0.011406679,1984.666626,-0.315477937,0.013987517,10.42616081
368,551,087088,8/23/2021,4.2,POINT (499638.56248698 4482120.32341296),499638.5625,4482120.323,0.909668088,0.212175965,0.943858743,3.001709938,-0.006041803,0.530901551,0.796277046,0.014445817,1884.333374,-0.032822046,0.016497843,10.13792992
369,552,087088,8/23/2021,2.7,POINT (499538.015482715 4482120.41839131),499538.0155,4482120.418,4.286355019,0.160076946,0.916521668,2.490895748,-0.008883966,0.495652169,0.743410945,0.008150687,2527.333252,-0.15478918,0.0102168,9.537712097
370,553,087088,8/23/2021,3,POINT (499537.920479961 4482019.87135082),499537.9205,4482019.871,4.260743141,0.187294573,0.912340164,3.102870941,-0.000207698,0.503298402,0.754874408,0.007316839,2182,-0.041487411,0.010145778,9.570373535
371,557,091,9/19/2022,4.4,POINT (499467.884669451 4481412.61256634),499467.8847,4481412.613,3.381198406,0.190298811,0.914498866,2.654168367,-0.002786268,0.511649251,0.767403483,0.008940828,2018.666626,-0.270334631,0.009457527,10.28298187
372,558,091,9/19/2022,3.7,POINT (499367.33760342 4481412.70754172),499367.3376,4481412.708,3.245041132,0.178281665,0.914053142,2.707366943,0.002025677,0.522377372,0.783495903,0.013386275,2175.333252,0.022074042,0.013385345,9.960181236
373,559,091,9/19/2022,4,POINT (499266.790615774 4481412.80247116),499266.7906,4481412.802,2.85071063,0.184571043,0.917398393,2.812842131,0.001759245,0.544876337,0.817242265,0.011636341,1965.666626,-0.000903656,0.011833921,10.51965714
374,560,091,9/19/2022,4,POINT (499166.243554006 4481412.89735468),499166.2436,4481412.897,2.45033741,0.184312999,0.918847084,2.967455149,0.006217844,0.535766423,0.803576291,0.011135738,1944.333374,0.111836806,0.01208329,9.733389854
375,569,092,9/19/2022,4,POINT (499467.186378586 4481512.87037599),499467.1864,4481512.87,3.60493803,0.193381324,0.913342953,3.203305006,0.009729587,0.576218486,0.864252985,0.009254005,1924,0.219287083,0.010563903,9.992646217
376,570,092,9/19/2022,3.9,POINT (499366.639364527 4481512.9652612),499366.6394,4481512.965,3.801364422,0.19811143,0.91380471,2.912508965,0.009785184,0.568027794,0.851967692,0.010218405,1931.666626,0.165285274,0.011681808,10.33001709
377,571,092,9/19/2022,5.3,POINT (499266.092352644 4481513.06020034),499266.0924,4481513.06,3.598966122,0.193640485,0.919512928,3.18997097,0.002272161,0.590247214,0.885295868,0.003734654,1880.666626,-0.034285825,0.005785738,11.07424545
378,572,092,9/19/2022,4.8,POINT (499165.545266645 4481513.15519341),499165.5453,4481513.155,3.199825048,0.195828542,0.923946798,3.029301405,-0.001262904,0.582145929,0.873143911,0.005353751,1901.666626,-0.025133125,0.006775121,10.37881851
379,573,093,8/23/2021,2.5,POINT (499465.275262179 4481614.75961751),499465.2753,4481614.76,3.304699898,0.167759538,0.93411541,2.923627853,-0.00109237,0.63850987,0.957691431,0.009447576,2491.333252,0.104377009,0.011327242,9.033213615
380,574,093,8/23/2021,3.8,POINT (499364.728245899 4481614.8546285),499364.7282,4481614.855,4.429463387,0.199059263,0.937360704,2.992220163,-0.000780609,0.631313145,0.946895003,0.006862166,1887.333374,-0.058311246,0.008706187,10.6257143
381,575,093,8/23/2021,3.9,POINT (499264.181231771 4481614.94949382),499264.1812,4481614.949,3.422641277,0.205827549,0.946347117,3.05262351,-0.000587502,0.628999233,0.943424463,0.005454793,1812.333374,-0.06877023,0.007495121,10.42348576
382,576,093,8/23/2021,3.1,POINT (499163.634219756 4481615.04451293),499163.6342,4481615.045,2.370725155,0.198898524,0.945762813,2.987213373,-4.50E-06,0.636050701,0.954001427,0.007021821,1981,0.185678899,0.008221441,10.85450077
383,596,094,10/22/2021,4.9,POINT (499161.435658444 4481712.90986152),499161.4357,4481712.91,3.88098073,0.192536831,0.914750874,3.012037754,-0.000557064,0.59784621,0.896693885,0.008166505,1910.666626,-0.147572786,0.009640299,10.6206913
384,597,094,10/22/2021,4.7,POINT (499261.98272673 4481712.81491233),499261.9827,4481712.815,3.193533659,0.197912857,0.904076397,3.007437944,-0.000776721,0.605591595,0.908311844,0.00833389,1897,-0.111519024,0.009410318,10.2072506
385,598,094,10/22/2021,3.3,POINT (499362.529720906 4481712.72001716),499362.5297,4481712.72,3.565882206,0.174874723,0.907207906,2.858490705,0.003539523,0.624346197,0.936445057,0.009519768,2219.666748,0.037231918,0.010693639,9.418680191
386,599,094,10/22/2021,3.2,POINT (499463.076793459 4481712.62507617),499463.0768,4481712.625,1.183905482,0.192972258,0.906780481,2.994359016,0.001059198,0.61944896,0.929098129,0.007215811,1989,-0.036744781,0.010377474,9.302175522
387,600,095,8/23/2021,3.2,POINT (499463.390456583 4481813.86273674),499463.3905,4481813.863,4.39353323,0.191813841,0.921903968,2.519230843,0.001852131,0.536094308,0.804075599,0.013235193,2110.666748,-0.004231446,0.01346714,9.731249809
388,601,095,8/23/2021,3.7,POINT (499362.843449354 4481813.95767377),499362.8434,4481813.958,4.411820889,0.209536478,0.915939212,2.998082876,0.001352031,0.642741799,0.964041948,0.01501168,1877.666626,-0.030131778,0.015098405,10.00462532
389,602,095,8/23/2021,3,POINT (499262.296444285 4481814.05256504),499262.2964,4481814.053,0.882435799,0.186402217,0.931806505,2.966834068,0.002087168,0.635332763,0.952928007,0.009657206,2144,0.140292034,0.010058545,10.27575779
390,603,095,8/23/2021,3.9,POINT (499161.749441326 4481814.14751036),499161.7494,4481814.148,1.905104637,0.203492314,0.920363784,2.805997133,-0.001331409,0.637591779,0.956317425,0.006542641,1884.333374,-0.084771492,0.007343514,11.33888626
391,612,096,12/2/2021,4.5,POINT (499153.566090856 4481916.44217439),499153.5661,4481916.442,1.777223229,0.201515928,0.938504517,3.047445059,-0.011795562,0.604475141,0.906638145,0.011158571,1810.666626,-0.284289271,0.013035381,9.77731514
392,613,096,12/2/2021,4.9,POINT (499254.113090376 4481916.34731833),499254.1131,4481916.347,4.299259663,0.194302812,0.910054445,3.075652122,-0.011978736,0.597567141,0.896275043,0.011399008,1855,-0.286749899,0.012368515,9.95919323
393,614,096,9/19/2022,3.9,POINT (499453.05175812 4481916.06938161),499453.0518,4481916.069,1.596369863,0.195457786,0.894054711,3.054584265,-0.008048366,0.563317239,0.844900131,0.011917801,1878,-0.3485865,0.013075607,10.38957882
394,615,096,9/19/2022,3.3,POINT (499352.504753192 4481916.16435809),499352.5048,4481916.164,4.116589546,0.174614161,0.875596464,2.685260534,-0.00277805,0.493084103,0.739557028,0.009385349,2281.333252,0.076081358,0.010505673,10.14506245
395,616,096,9/19/2022,4.8,POINT (499251.957750418 4481916.25928884),499251.9578,4481916.259,4.299259663,0.194302812,0.910054445,3.075652122,-0.011978736,0.597567141,0.896275043,0.011399008,1855,-0.286749899,0.012368515,9.95919323
396,617,096,9/19/2022,3.9,POINT (499151.410673524 4481916.35427371),499151.4107,4481916.354,1.777223229,0.201515928,0.938504517,3.047445059,-0.011795562,0.604475141,0.906638145,0.011158571,1810.666626,-0.284289271,0.013035381,9.77731514
397,618,097098,8/23/2021,3.9,POINT (499459.89350744 4482116.67771406),499459.8935,4482116.678,5.16016531,0.17990917,0.869099855,3.069468021,-0.002852472,0.622386396,0.93350625,0.007555955,1967.333374,-0.134744614,0.010406723,9.59146595
398,619,097098,8/23/2021,3.1,POINT (499359.346455883 4482116.77269891),499359.3465,4482116.773,1.843582392,0.15411903,0.862139761,3.050740719,0.005155347,0.613434732,0.920079231,0.005733746,2048.666748,0.125393942,0.008939607,9.284451485
399,620,097098,8/23/2021,3.2,POINT (499258.799482695 4482116.86763812),499258.7995,4482116.868,3.339426517,0.161599323,0.855828404,2.998265743,0.002136519,0.608967185,0.913377643,0.004311143,2035.666626,0.097873285,0.007967827,9.544622421
400,621,097098,8/23/2021,3.1,POINT (499158.252435398 4482116.96263153),499158.2524,4482116.963,4.091164112,0.171669021,0.855237961,2.897480965,-0.001060895,0.591355622,0.886960804,0.008214067,1948,-0.075822495,0.01000267,9.887044907
401,622,097098,8/23/2021,3.6,POINT (499158.157509218 4482016.41559535),499158.1575,4482016.416,4.004645348,0.180711478,0.873563528,3.143932819,0.002119883,0.600523055,0.90071094,0.005267936,1922.333374,0.137860805,0.007287244,10.77623749
402,623,097098,8/23/2021,4.1,POINT (499258.704536523 4482016.32060102),499258.7045,4482016.321,1.074761391,0.184057429,0.88121599,2.974278927,0.003588798,0.613110542,0.919591963,0.00848587,1906.666626,0.088338442,0.010799933,10.00073624
403,624,097098,8/23/2021,3.6,POINT (499359.251565941 4482016.22566084),499359.2516,4482016.226,3.703936577,0.169372499,0.871774495,3.137978315,0.00510352,0.600000024,0.899926186,0.01682861,2032,0.178754598,0.018068248,9.239556313
404,625,097098,8/23/2021,3.8,POINT (499459.798521296 4482016.13067498),499459.7985,4482016.131,1.934164524,0.179203779,0.8830145,3.047153711,-0.001790499,0.620205224,0.930234373,0.017402086,2036.333374,0.020068932,0.018900566,8.526485443
405,634,101,8/23/2021,3.9,POINT (499865.178901915 4482227.95408439),499865.1789,4482227.954,0.967115521,0.187117338,0.865314782,2.885643959,-0.002173899,0.639374137,0.958988369,0.007814135,2066,-0.098702908,0.010789084,10.34451199
406,635,101,8/23/2021,2.7,POINT (499764.63181807 4482228.04901061),499764.6318,4482228.049,1.075041056,0.131101251,0.765654922,2.745154858,0.002973319,0.608723521,0.913012087,0.019282963,2215.333252,0.104312234,0.019391436,9.36311245
407,636,101,8/23/2021,2.9,POINT (499664.084812849 4482228.14399105),499664.0848,4482228.144,5.45859766,0.131861106,0.770825982,2.909482718,0.000290703,0.608499706,0.912676036,0.016440112,2199.666748,-0.069553755,0.01820747,10.20452213
408,637,101,8/23/2021,3,POINT (499563.537809979 4482228.23892591),499563.5378,4482228.239,1.189694524,0.138392657,0.783791184,2.85746789,0.002797089,0.608001292,0.911928356,0.013482561,2134,-0.023872381,0.014469902,10.24870968
409,642,102,8/23/2021,3.7,POINT (499859.832419238 4482332.06189994),499859.8324,4482332.062,1.453340292,0.189357296,0.856396198,2.865842819,-0.002817579,0.570750594,0.856050611,0.007689875,2075,-0.077025421,0.010966551,9.372083664
410,643,102,8/23/2021,2.7,POINT (499759.285363478 4482332.15679832),499759.2854,4482332.157,1.233513832,0.179253921,0.853967428,2.843137264,0.004130798,0.550698698,0.825974047,0.012641462,2120,0.209073469,0.016135706,9.199807167
411,644,102,8/23/2021,2.5,POINT (499658.738386334 4482332.25175097),499658.7384,4482332.252,1.423208594,0.172755376,0.857322574,2.650964022,-0.004246157,0.526838958,0.790187061,0.010010107,2220,0.047215458,0.015442536,9.055725098
412,645,102,8/23/2021,3.9,POINT (499558.191335332 4482332.34675791),499558.1913,4482332.347,2.563857794,0.205236882,0.905532539,2.848116875,-0.001214727,0.638344228,0.957451165,0.005600749,1881,-0.139941111,0.009265154,10.15953827
413,650,103,11/19/2021,3.9,POINT (499563.460863091 4482428.46762617),499563.4609,4482428.468,5.13322401,0.173618913,0.80149895,2.573783159,-0.00103499,0.497591704,0.7463184,0.01013061,2337.333252,-0.025987681,0.011686698,10.01546097
414,651,103,11/19/2021,3.3,POINT (499664.007917249 4482428.3725901),499664.0079,4482428.373,3.90251255,0.171805531,0.80711776,2.284856081,-0.005751967,0.46628201,0.699359953,0.015233049,2462,-0.259546876,0.016600491,10.17567921
415,652,103,11/19/2021,2.3,POINT (499764.554897553 4482428.27770817),499764.5549,4482428.278,2.667103767,0.16616568,0.801998794,1.975967884,-0.003536044,0.425899267,0.638791502,0.008858516,2397.333252,-0.069006518,0.010919351,9.876519203
416,653,103,11/19/2021,3.2,POINT (499865.101956478 4482428.18268091),499865.102,4482428.183,5.181809902,0.170243874,0.794195414,2.309313059,-0.001629222,0.535853982,0.803715467,0.006564792,2480,-0.013490827,0.007901856,10.00869656
417,654,104,9/19/2022,3.3,POINT (499883.102148629 4482523.25710953),499883.1021,4482523.257,5.365688801,0.199314788,0.912916839,2.10059166,0.004034614,0.368757486,0.553080976,0.012837009,1924.666626,0.174745411,0.013889558,9.784748077
418,655,104,9/19/2022,2.6,POINT (499782.555148591 4482523.35209448),499782.5551,4482523.352,3.852651358,0.173820391,0.821827233,1.855895281,0.000226651,0.401380301,0.602015793,0.010247342,2332,-0.096377246,0.011690109,9.616456985
419,656,104,9/19/2022,2.5,POINT (499690.524633761 4482500.42615187),499690.5246,4482500.426,5.198633671,0.145829126,0.792906344,1.698343754,-0.008522075,0.416861057,0.625239491,0.013309378,2485.333252,0.005664536,0.014151405,9.240983009
420,657,104A,8/23/2021,5,POINT (499866.127648046 4482609.07451555),499866.1276,4482609.075,4.658283234,0.198925957,0.903321266,3.35320425,-0.004342623,0.518035293,0.776978433,0.005849008,1884.666626,-0.424543023,0.008465414,10.87481403
421,659,105,9/19/2022,3.8,POINT (499965.42588926 4482234.29649277),499965.4259,4482234.296,1.278082967,0.204363868,0.921785295,2.837111473,-0.002819484,0.48022151,0.720261037,0.008399753,1928.666626,-0.043982826,0.011746201,9.985315323
422,660,105,9/19/2022,4.4,POINT (500065.972891544 4482234.20147135),500065.9729,4482234.201,5.046166897,0.193754628,0.918640912,2.476988792,-0.007320416,0.510328472,0.765427947,0.007541307,1944,-0.150982738,0.008994081,10.08925438
423,661,105,9/19/2022,3.6,POINT (500166.519896427 4482234.10650416),500166.5199,4482234.107,4.572272301,0.191978782,0.914364278,2.15314126,0.000843807,0.388124257,0.58212918,0.006011716,1903.666626,0.037762038,0.007737867,10.38213253
424,662,105,9/19/2022,3.8,POINT (500267.066903963 4482234.01159121),500267.0669,4482234.012,2.840350628,0.195874348,0.913221359,2.479465961,-0.003914709,0.499138832,0.748643756,0.007493299,1992.666626,-0.02705048,0.009230144,9.880613327
425,663,106,8/23/2021,3.9,POINT (500264.139739767 4482329.93569632),500264.1397,4482329.936,3.40369463,0.204124197,0.919424653,2.998357773,-0.001979315,0.540225625,0.810263515,0.008813554,1914.333374,-0.145368204,0.010628575,10.13412762
426,664,106,8/23/2021,2.3,POINT (500163.59272647 4482330.03064855),500163.5927,4482330.031,5.322078228,0.181250289,0.929817379,2.902054548,-0.002273035,0.566269219,0.849330425,0.008756999,2164.333252,0.095286772,0.009800888,10.09321117
427,665,106,8/23/2021,3,POINT (500063.045715826 4482330.12555524),500063.0457,4482330.126,2.44332099,0.188919172,0.927531362,2.910185099,-0.003843789,0.560349464,0.840449214,0.006324674,2035.666626,0.011199185,0.007167986,10.11150455
428,666,106,8/23/2021,3,POINT (499962.498707768 4482330.22051621),499962.4987,4482330.221,3.154231071,0.202206731,0.905940711,2.735684156,-0.003470579,0.553905964,0.830785573,0.009539966,2025.666626,-0.046322431,0.011122836,9.981977463
429,671,107,8/23/2021,2.7,POINT (500263.055474219 4482431.49906586),500263.0555,4482431.499,2.814928532,0.181709185,0.897690058,2.629920006,0.002781305,0.543390274,0.815013647,0.005509415,2111.333252,0.031771418,0.007720325,10.18688107
430,672,107,8/23/2021,4.3,POINT (500162.508454805 4482431.5940326),500162.5085,4482431.594,4.228394985,0.191573218,0.919827402,2.875117064,-0.000466679,0.63625592,0.954313219,0.005901993,1830,-0.063885547,0.0082285,11.06196022
431,673,107,8/23/2021,4.7,POINT (500061.961438039 4482431.68895384),500061.9614,4482431.689,2.660472631,0.1908364,0.913655818,2.887778044,-0.0054731,0.641625285,0.962367535,0.007262588,1858.333374,-0.146042153,0.008796684,11.92957497
432,674,107,8/23/2021,2.5,POINT (499961.41450008 4482431.78392939),499961.4145,4482431.784,0.96178335,0.17779319,0.893314421,2.765341043,-0.004132329,0.619834721,0.929683447,0.014128304,2148.333252,0.076880544,0.015070627,10.0310154
433,679,108,9/19/2022,3.7,POINT (499960.320182125 4482532.63790628),499960.3202,4482532.638,0.616283119,0.195260033,0.913514972,2.607698441,-0.002557356,0.498950571,0.748354495,0.012572986,1858,-0.090492137,0.013191321,9.890130997
434,680,108,9/19/2022,5.1,POINT (500060.86721189 4482532.542916),500060.8672,4482532.543,3.78185463,0.192030922,0.908995092,2.995810032,-0.003224493,0.49671942,0.745007217,0.007357421,1862.666626,0.014834593,0.008285479,10.50893307
435,681,108,9/19/2022,4.5,POINT (500161.414244245 4482532.44798008),500161.4142,4482532.448,1.388901472,0.18539305,0.910910189,2.416075706,0.001174044,0.413430423,0.620082915,0.016878393,1849.333374,0.147131726,0.01747912,9.793216705
436,682,108,9/19/2022,3.5,POINT (500261.961203038 4482532.35299871),500261.9612,4482532.353,5.705035686,0.183972701,0.91422677,2.513418436,-0.003234155,0.493100941,0.739584267,0.017981146,2080.666748,-0.05467923,0.018301329,9.216849327
437,683,110,8/23/2021,3.5,POINT (500256.079893217 4482599.15874069),500256.0799,4482599.159,4.378920078,0.16039823,0.899055898,2.690925121,-0.009787005,0.632153749,0.948161602,0.018183099,2286,-0.635185063,0.018286746,9.20912075
438,684,110,8/23/2021,6.1,POINT (500155.685148331 4482604.69114496),500155.6851,4482604.691,1.174401641,0.195243314,0.915116966,2.854145527,0.002128639,0.642111301,0.963098049,0.011391969,1882.666626,-0.287449002,0.01168097,10.52336502
439,685,110,8/23/2021,5.8,POINT (500055.29039969 4482610.22349976),500055.2904,4482610.223,0.86958307,0.21399495,0.938066125,2.960917711,-0.01115328,0.62139672,0.93202585,0.013960651,1752.333374,-0.417860478,0.013998627,10.43352795
440,686,110,8/23/2021,4.6,POINT (499954.895647233 4482615.75590491),499954.8956,4482615.756,4.469881535,0.205841511,0.931991577,2.788497448,0.001854077,0.64293915,0.964339554,0.008476829,1960.666626,0.070059918,0.009074518,10.80086708
441,691,111,9/19/2022,3.9,POINT (500377.102277982 4482345.34654845),500377.1023,4482345.347,2.324432373,0.163969532,0.784269512,2.757155657,-0.000483162,0.580417395,0.870557785,0.010892641,2290.666748,-0.03613741,0.01189181,10.11737251
442,692,111,9/19/2022,2.8,POINT (500377.197196429 4482445.89355079),500377.1972,4482445.894,3.37076807,0.160115376,0.785087824,2.576159,-0.006568926,0.523553193,0.785263717,0.010150463,2329.333252,-0.093439117,0.010872693,9.805175781
443,693,111,9/19/2022,2.9,POINT (500377.292188297 4482546.44056896),500377.2922,4482546.441,3.167181253,0.168337241,0.789065301,2.302321911,-0.007619992,0.489302963,0.733891129,0.013827045,2325,-0.039644785,0.014545638,9.639056206
444,694,115,8/23/2021,2.9,POINT (500670.832274447 4482617.60676125),500670.8323,4482617.607,3.636137247,0.189549446,0.851038516,2.910288811,0.008171896,0.639047205,0.958500743,0.012737777,2059,0.322905004,0.013200303,9.057699203
445,695,115,8/23/2021,1.9,POINT (500570.918827439 4482628.87703631),500570.9188,4482628.877,4.247799873,0.157011077,0.860113263,2.709474564,0.004969198,0.651078105,0.976548851,0.021476088,2294.666748,0.211292818,0.021798607,8.96878624
446,696,115,8/23/2021,5.3,POINT (500471.005453345 4482640.14734894),500471.0055,4482640.147,3.5496912,0.192380786,0.868243337,2.764782667,-0.002594736,0.65269798,0.978978336,0.010545915,2006.666626,-0.319456458,0.012512443,10.82857037
447,697,115,8/23/2021,3,POINT (500371.091999698 4482651.41769914),500371.092,4482651.418,4.632779121,0.179888174,0.859470963,2.841087341,0.002849738,0.633819222,0.950659573,0.016298303,2066.333252,-0.040039815,0.016649906,9.157765388
448,703,116,8/23/2021,2.9,POINT (500659.676954114 4482721.25006507),500659.677,4482721.25,1.656629205,0.172247067,0.879217327,2.733467817,0.001263456,0.633703947,0.950486362,0.010958415,2192,0.167784095,0.01154245,9.363395691
449,704,116,8/23/2021,4.1,POINT (500559.129938384 4482721.34498849),500559.1299,4482721.345,1.948882937,0.202022702,0.893139839,2.815408945,0.006958964,0.651964247,0.977877021,0.007538766,1985.666626,0.111319929,0.008943313,11.35353947
450,705,116,8/23/2021,3.3,POINT (500458.582925545 4482721.43996636),500458.5829,4482721.44,1.64668107,0.19441995,0.891530991,2.869241476,0.004097824,0.645496547,0.968174934,0.006914774,2031.333374,0.302101284,0.008436804,10.01575565
451,706,116,8/23/2021,5.6,POINT (500358.035915538 4482721.53499867),500358.0359,4482721.535,3.32826829,0.194476962,0.893584609,2.784817696,0.000331841,0.648828983,0.973174393,0.004977884,1953.333374,-0.047117144,0.007308451,11.10944748
452,707,117,8/23/2021,3.9,POINT (500655.959625996 4482821.50111501),500655.9596,4482821.501,4.582922935,0.173519522,0.833684325,2.863733292,-0.003369777,0.631554246,0.947257221,0.011294493,2178.666748,-0.174726367,0.012585617,10.20350552
453,708,117,8/23/2021,4.5,POINT (500555.412662991 4482821.59608819),500555.4127,4482821.596,2.311595201,0.182132095,0.840471268,2.845668554,-0.001383446,0.627848089,0.941697657,0.011884724,2155.333252,-0.158166245,0.012443112,10.64067078
454,709,117,8/23/2021,3.9,POINT (500454.865626675 4482821.69111584),500454.8656,4482821.691,2.742287874,0.170051217,0.830495119,2.987012863,0.003890087,0.633291602,0.949863136,0.013677163,2246,0.059495084,0.01461049,10.40263271
455,710,117,8/23/2021,3.6,POINT (500354.318669395 4482821.78609817),500354.3187,4482821.786,3.783270121,0.170327455,0.834831834,3.007147312,0.000414359,0.622148812,0.933149815,0.012531866,2271.333252,-0.157370865,0.013151621,10.03538895
456,715,118,8/23/2021,3.9,POINT (500657.695853706 4482919.46388298),500657.6959,4482919.464,3.632550955,0.184021816,0.874482095,2.794564009,0.000808717,0.630732596,0.946028411,0.015821675,2101.333252,0.073052913,0.016723257,9.80556488
457,716,118,8/23/2021,3.6,POINT (500557.148836427 4482919.55883256),500557.1488,4482919.559,2.423651934,0.185604066,0.876412511,2.850332499,0.00090191,0.649885595,0.974758685,0.017590435,2072.333252,-0.021727389,0.018411232,9.108730316
458,717,118,8/23/2021,3.9,POINT (500456.601898239 4482919.65383667),500456.6019,4482919.654,3.07962203,0.193795815,0.872654855,2.907778978,-0.002515514,0.651265919,0.976828992,0.013610943,2040.333374,0.000299581,0.01410823,10.58929157
459,718,118,8/23/2021,3.8,POINT (500356.054886687 4482919.74879549),500356.0549,4482919.749,3.48568058,0.186926439,0.872092247,2.815217495,0.001608876,0.621848762,0.932703137,0.013290078,2086.333252,0.209376529,0.014220962,10.09528637
460,723,131,9/19/2022,3.4,POINT (500123.891655507 4482731.62789703),500123.8917,4482731.628,2.786292791,0.19404842,0.880642831,1.867321849,-0.00236391,0.365092069,0.547583282,0.011923536,1885,0.029579137,0.013315633,10.19338322
461,724,131,9/19/2022,3.6,POINT (500123.986620274 4482832.17495663),500123.9866,4482832.175,1.337148547,0.195663333,0.876158297,1.746293306,0.009416538,0.326656401,0.489937395,0.017638778,1961,0.106454134,0.021032242,9.112535477
462,725,131,9/19/2022,4.6,POINT (500124.081582418 4482932.72193222),500124.0816,4482932.722,1.982965827,0.192590997,0.87426877,1.291232705,0.002418479,0.252225518,0.378298193,0.015132545,1874.666626,-0.199353889,0.018398536,9.939730644
